// Reference=MNI
// Rae, 2014: Stop > Go, Activations (b)
// Subjects=17
-4	32	38
46	30	-2
-2	30	44
58	24	6
54	24	-2
-58	24	28
-2	24	52
2	24	54
48	22	-10
32	22	-12
-46	22	0
-32	22	-8
6	22	56
54	20	18
-48	18	6
14	18	68
16	18	64
12	18	60
54	-8	-4
50	-12	2
66	-24	6
-54	-28	4
-60	-30	8
-58	-36	10
-62	-38	12
-66	-38	32
68	-42	6
-62	-42	38
-64	-44	34
64	-46	14
-58	-46	16
-58	-46	40
-64	-48	30
-54	-58	10
-10	-72	12
-10	-76	22
-10	-80	36
-8	-82	32
-8	-84	42
	
